,age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y,day_of_the_year
3319,43,services,married,secondary,no,642,no,no,cellular,644,2,-1,0,unknown,0,213
3320,36,management,single,tertiary,no,490,no,no,cellular,207,8,98,1,failure,1,241
3321,33,management,married,tertiary,no,1808,yes,no,unknown,99,4,-1,0,unknown,0,156
3322,43,blue-collar,married,secondary,no,1335,yes,no,unknown,371,2,-1,0,unknown,0,127
3323,53,management,married,tertiary,no,4,no,no,unknown,19,6,-1,0,unknown,0,172
3324,37,technician,married,secondary,yes,0,no,no,unknown,236,1,-1,0,unknown,0,170
3325,44,blue-collar,married,secondary,no,-182,yes,yes,cellular,10,10,-1,0,unknown,0,135
3326,30,blue-collar,married,secondary,no,673,yes,no,unknown,610,2,-1,0,unknown,0,141
3327,47,self-employed,married,secondary,no,0,no,no,unknown,174,8,-1,0,unknown,0,178
3328,28,blue-collar,married,secondary,no,1137,no,no,cellular,129,4,211,3,other,0,37
3329,31,admin.,single,secondary,no,223,yes,no,cellular,508,1,315,11,success,0,108
3330,30,technician,single,tertiary,no,1185,yes,no,cellular,284,1,339,1,failure,0,121
3331,57,blue-collar,married,primary,no,5431,yes,yes,unknown,383,1,-1,0,unknown,0,127
3332,59,technician,divorced,secondary,no,879,yes,no,unknown,228,1,-1,0,unknown,0,147
3333,51,technician,divorced,tertiary,no,0,no,no,cellular,84,7,-1,0,unknown,0,241
3334,34,self-employed,single,tertiary,no,5462,no,no,cellular,430,1,-1,0,unknown,1,121
3335,43,technician,divorced,secondary,no,1413,yes,no,telephone,75,3,-1,0,unknown,0,210
3336,34,blue-collar,married,secondary,no,250,yes,no,unknown,193,6,-1,0,unknown,0,150
3337,45,blue-collar,married,primary,no,13117,no,no,unknown,42,2,-1,0,unknown,0,163
3338,38,services,married,secondary,no,-140,no,no,unknown,456,3,-1,0,unknown,0,177
3339,32,technician,married,secondary,no,2693,yes,no,unknown,16,1,-1,0,unknown,0,142
3340,37,technician,divorced,secondary,no,79,no,no,cellular,191,1,-1,0,unknown,0,203
3341,44,entrepreneur,married,primary,no,276,yes,yes,unknown,219,1,-1,0,unknown,0,136
3342,38,services,married,secondary,no,0,no,yes,cellular,1473,6,-1,0,unknown,0,198
3343,30,self-employed,single,tertiary,no,901,yes,yes,unknown,601,1,-1,0,unknown,0,137
3344,35,blue-collar,married,primary,no,624,yes,no,unknown,163,1,-1,0,unknown,0,128
3345,36,blue-collar,married,secondary,no,1587,yes,no,cellular,200,2,-1,0,unknown,0,210
3346,34,blue-collar,married,secondary,no,856,yes,no,cellular,470,1,150,5,other,0,111
3347,32,blue-collar,married,secondary,no,14,yes,no,unknown,171,1,-1,0,unknown,0,154
3348,32,blue-collar,married,secondary,no,687,yes,no,unknown,61,1,-1,0,unknown,0,130
3349,34,entrepreneur,married,secondary,no,456,yes,yes,cellular,137,8,-1,0,unknown,0,241
3350,46,admin.,married,secondary,no,368,no,no,cellular,293,1,90,4,other,1,233
3351,51,blue-collar,married,primary,no,1466,yes,no,unknown,406,2,-1,0,unknown,0,128
3352,49,self-employed,married,secondary,no,1103,no,no,cellular,428,2,-1,0,unknown,0,225
3353,45,management,married,tertiary,no,3370,no,no,unknown,36,3,-1,0,unknown,0,164
3354,49,technician,married,secondary,no,1091,no,no,telephone,47,2,-1,0,unknown,0,212
3355,51,blue-collar,married,primary,no,377,yes,no,telephone,143,4,272,1,failure,0,34
3356,41,blue-collar,married,primary,no,8,yes,no,cellular,155,2,-1,0,unknown,0,197
3357,39,blue-collar,married,primary,no,800,yes,no,cellular,76,6,-1,0,unknown,0,324
3358,34,management,single,tertiary,no,178,yes,no,cellular,14,2,-1,0,unknown,0,136
3359,36,technician,single,secondary,no,9149,yes,no,cellular,141,3,-1,0,unknown,0,226
3360,40,management,married,tertiary,no,-495,no,yes,cellular,303,2,-1,0,unknown,0,211
3361,60,self-employed,married,primary,no,362,no,yes,cellular,816,6,-1,0,unknown,1,211
3362,38,admin.,married,primary,no,0,yes,no,unknown,29,32,-1,0,unknown,0,154
3363,38,technician,divorced,secondary,no,410,no,no,cellular,63,6,-1,0,unknown,0,224
3364,34,admin.,married,secondary,no,613,yes,no,cellular,80,1,-1,0,unknown,0,156
3365,54,management,divorced,tertiary,no,0,no,yes,cellular,88,1,-1,0,unknown,0,192
3366,53,technician,married,tertiary,no,6072,no,yes,unknown,226,4,-1,0,unknown,0,168
3367,42,technician,single,secondary,no,275,no,no,cellular,31,8,-1,0,unknown,0,239
3368,50,admin.,married,secondary,no,231,yes,no,cellular,397,2,-1,0,unknown,0,326
3369,31,technician,married,secondary,no,251,no,yes,cellular,156,2,-1,0,unknown,0,242
3370,34,technician,single,secondary,no,4943,yes,yes,cellular,117,2,-1,0,unknown,0,324
3371,43,blue-collar,married,primary,no,7343,yes,no,unknown,217,4,-1,0,unknown,0,154
3372,34,management,single,tertiary,no,0,no,no,cellular,191,2,-1,0,unknown,0,234
3373,35,blue-collar,married,primary,no,378,yes,no,unknown,427,3,-1,0,unknown,0,137
3374,41,management,married,tertiary,no,49,yes,no,cellular,312,5,-1,0,unknown,0,199
3375,50,entrepreneur,married,secondary,no,806,yes,yes,cellular,141,8,297,2,other,0,128
3376,61,retired,married,secondary,no,313,no,yes,unknown,42,1,-1,0,unknown,0,185
3377,54,management,married,tertiary,no,8295,no,no,cellular,207,1,-1,0,unknown,1,157
3378,42,management,married,tertiary,no,0,no,no,cellular,325,2,-1,0,unknown,0,226
3379,40,technician,married,secondary,no,697,no,no,cellular,220,2,219,2,other,0,176
3380,41,unemployed,divorced,secondary,no,1281,no,no,cellular,45,3,-1,0,unknown,0,213
3381,77,retired,divorced,tertiary,no,4659,no,no,cellular,161,1,-1,0,unknown,1,105
3382,48,management,married,tertiary,no,60,no,no,telephone,376,2,339,7,failure,0,128
3383,51,technician,married,primary,no,260,no,no,cellular,137,2,-1,0,unknown,0,232
3384,51,blue-collar,married,primary,no,872,no,no,cellular,82,2,-1,0,unknown,0,221
3385,36,blue-collar,divorced,secondary,no,-140,yes,no,unknown,222,2,-1,0,unknown,0,147
3386,31,services,married,secondary,no,132,no,no,cellular,148,1,152,1,other,0,189
3387,32,management,married,tertiary,no,1390,no,no,cellular,116,2,-1,0,unknown,0,220
3388,37,services,single,secondary,no,21,yes,no,cellular,96,1,271,2,other,0,33
3389,31,technician,single,secondary,yes,25,no,no,cellular,381,1,-1,0,unknown,0,33
3390,28,technician,single,secondary,no,1453,yes,no,cellular,246,1,343,1,other,0,133
3391,34,admin.,single,secondary,no,1,yes,no,cellular,483,7,-1,0,unknown,0,204
3392,29,technician,single,tertiary,no,218,yes,no,cellular,169,1,-1,0,unknown,0,103
3393,24,blue-collar,married,secondary,no,-220,yes,no,cellular,90,1,-1,0,unknown,0,93
3394,38,housemaid,divorced,secondary,no,70,no,no,cellular,255,3,148,1,success,1,301
3395,30,student,single,secondary,no,0,yes,no,cellular,661,1,-1,0,unknown,0,324
3396,58,retired,married,secondary,no,3382,no,yes,cellular,294,2,309,2,failure,0,149
3397,25,admin.,single,tertiary,no,760,yes,no,cellular,223,3,89,2,failure,1,148
3398,55,services,married,secondary,no,96,no,no,telephone,340,2,-1,0,unknown,0,212
3399,33,admin.,married,secondary,no,353,yes,no,cellular,107,2,-1,0,unknown,0,324
3400,59,retired,married,secondary,no,163,no,no,cellular,464,1,-1,0,unknown,0,206
3401,35,management,married,tertiary,no,0,no,no,cellular,89,1,-1,0,unknown,0,193
3402,48,management,married,tertiary,yes,-13,yes,no,cellular,20,6,291,2,other,0,136
3403,38,entrepreneur,divorced,tertiary,no,7929,no,no,cellular,182,3,-1,0,unknown,0,190
3404,48,blue-collar,married,secondary,no,841,yes,no,unknown,215,1,-1,0,unknown,0,140
3405,39,services,married,secondary,no,-540,no,no,unknown,29,1,-1,0,unknown,0,158
3406,42,self-employed,divorced,tertiary,no,360,yes,no,unknown,110,5,-1,0,unknown,0,176
3407,46,blue-collar,married,secondary,no,182,no,no,cellular,56,1,-1,0,unknown,0,35
3408,77,retired,married,primary,no,680,no,no,telephone,341,4,94,3,failure,0,332
3409,39,admin.,divorced,secondary,no,399,yes,yes,cellular,133,2,-1,0,unknown,0,227
3410,49,technician,married,secondary,no,5996,no,no,telephone,345,2,-1,0,unknown,0,326
3411,31,technician,married,secondary,no,660,no,no,cellular,115,1,-1,0,unknown,0,174
3412,49,self-employed,married,secondary,no,358,yes,yes,unknown,176,3,-1,0,unknown,0,134
3413,37,blue-collar,married,primary,no,378,yes,no,unknown,514,1,-1,0,unknown,0,130
3414,61,technician,married,secondary,no,1191,no,no,cellular,214,4,-1,0,unknown,1,142
3415,24,retired,single,secondary,no,366,no,yes,unknown,234,2,-1,0,unknown,0,137
3416,42,technician,married,secondary,no,473,yes,no,cellular,216,5,-1,0,unknown,0,189
3417,38,technician,single,tertiary,no,25,yes,no,cellular,232,2,-1,0,unknown,1,153
3418,32,unemployed,single,tertiary,no,336,yes,no,unknown,139,1,-1,0,unknown,0,129
3419,43,services,single,secondary,no,3403,yes,no,cellular,707,2,97,2,success,1,317
3420,26,blue-collar,single,secondary,no,179,no,no,cellular,103,3,-1,0,unknown,0,212
3421,33,technician,single,secondary,no,647,yes,yes,cellular,124,1,273,1,other,0,35
3422,54,blue-collar,married,primary,no,2281,yes,no,unknown,158,1,-1,0,unknown,0,172
3423,56,admin.,married,secondary,no,16873,no,no,cellular,223,1,-1,0,unknown,0,281
3424,35,management,married,tertiary,no,24,yes,no,cellular,169,1,231,2,failure,0,99
3425,49,blue-collar,married,secondary,no,2039,yes,no,cellular,283,2,-1,0,unknown,0,323
3426,37,blue-collar,married,secondary,no,140,yes,yes,cellular,490,1,-1,0,unknown,0,128
3427,58,blue-collar,divorced,secondary,no,314,no,no,unknown,67,2,-1,0,unknown,0,177
3428,26,blue-collar,single,primary,no,155,yes,no,cellular,291,1,244,4,failure,0,29
3429,36,blue-collar,divorced,primary,no,-308,yes,no,cellular,725,1,-1,0,unknown,1,133
3430,37,technician,married,secondary,no,712,yes,no,cellular,291,2,-1,0,unknown,0,323
3431,37,technician,married,secondary,no,64,yes,no,cellular,239,4,278,2,other,0,133
3432,26,technician,single,secondary,no,261,yes,no,unknown,371,2,-1,0,unknown,0,148
3433,48,services,married,secondary,no,116,yes,no,telephone,70,4,-1,0,unknown,0,111
3434,25,services,single,secondary,no,368,no,no,telephone,168,1,-1,0,unknown,0,207
3435,35,management,married,tertiary,no,949,yes,no,unknown,245,2,-1,0,unknown,0,148
3436,47,blue-collar,married,primary,no,3451,no,yes,cellular,125,2,-1,0,unknown,0,326
3437,40,technician,married,secondary,no,0,yes,yes,cellular,105,2,172,1,failure,0,208
3438,38,blue-collar,married,secondary,no,526,yes,yes,unknown,553,2,-1,0,unknown,0,144
3439,63,retired,married,primary,no,1084,no,no,cellular,201,1,183,1,success,0,288
3440,30,admin.,single,secondary,no,3809,yes,no,unknown,159,4,-1,0,unknown,0,155
3441,58,management,single,tertiary,no,2,yes,no,telephone,168,3,-1,0,unknown,0,132
3442,30,student,single,secondary,no,3096,no,no,cellular,123,1,-1,0,unknown,0,26
3443,46,admin.,married,secondary,no,556,yes,yes,unknown,646,3,-1,0,unknown,1,136
3444,36,management,married,tertiary,no,2987,yes,no,cellular,307,1,-1,0,unknown,1,225
3445,36,technician,single,secondary,yes,12,no,no,cellular,587,2,-1,0,unknown,1,225
3446,40,housemaid,married,primary,no,1832,no,no,cellular,213,4,-1,0,unknown,0,37
3447,30,technician,single,tertiary,no,236,yes,no,unknown,197,1,-1,0,unknown,0,137
3448,53,management,divorced,primary,no,255,no,no,cellular,126,1,-1,0,unknown,0,324
3449,27,student,single,secondary,no,671,yes,no,unknown,332,2,-1,0,unknown,0,128
3450,35,admin.,divorced,secondary,no,-402,yes,no,cellular,46,1,-1,0,unknown,0,108
3451,26,admin.,single,secondary,no,96,yes,no,cellular,612,2,348,3,other,0,134
3452,33,technician,married,secondary,no,3470,no,no,cellular,285,2,-1,0,unknown,0,224
3453,29,admin.,single,secondary,no,1117,yes,no,unknown,77,2,-1,0,unknown,0,129
3454,43,blue-collar,single,secondary,no,24,no,no,cellular,68,1,363,1,failure,0,133
3455,41,services,married,secondary,no,3992,yes,no,telephone,281,2,-1,0,unknown,0,325
3456,51,blue-collar,divorced,primary,no,602,yes,no,cellular,347,1,284,2,failure,0,132
3457,28,blue-collar,married,secondary,no,1020,yes,no,unknown,251,1,-1,0,unknown,0,149
3458,48,management,married,tertiary,no,363,no,no,cellular,67,1,-1,0,unknown,0,323
3459,46,blue-collar,married,primary,no,2904,no,no,cellular,277,2,-1,0,unknown,0,111
3460,32,admin.,single,secondary,no,10218,yes,no,cellular,149,2,-1,0,unknown,0,324
3461,37,blue-collar,married,primary,no,37,yes,no,cellular,24,2,362,1,other,0,134
3462,45,unemployed,divorced,primary,no,757,no,no,cellular,103,1,325,4,failure,0,111
3463,35,management,divorced,tertiary,no,321,yes,no,unknown,189,1,-1,0,unknown,0,130
3464,57,admin.,divorced,primary,no,1,no,no,unknown,17,10,-1,0,unknown,0,136
3465,38,management,divorced,tertiary,no,4335,yes,no,cellular,640,1,-1,0,unknown,0,325
3466,41,management,divorced,tertiary,no,369,yes,no,telephone,9,3,-1,0,unknown,0,235
3467,35,management,single,tertiary,no,252,yes,no,cellular,89,2,-1,0,unknown,0,221
3468,42,entrepreneur,divorced,tertiary,yes,2,yes,no,unknown,380,1,-1,0,unknown,0,126
3469,49,housemaid,married,tertiary,no,443,no,no,cellular,27,6,-1,0,unknown,0,221
3470,27,technician,single,tertiary,no,3083,yes,no,unknown,244,2,-1,0,unknown,0,150
3471,40,services,married,secondary,no,0,yes,no,cellular,297,1,28,3,failure,0,154
3472,34,technician,single,tertiary,no,992,yes,no,cellular,301,1,88,2,success,0,125
3473,31,management,married,tertiary,no,13,no,no,cellular,110,5,-1,0,unknown,0,241
3474,41,services,divorced,secondary,no,654,yes,no,cellular,139,2,-1,0,unknown,0,134
3475,31,unemployed,single,primary,no,406,no,no,cellular,736,1,-1,0,unknown,1,35
3476,52,management,married,tertiary,no,1339,yes,no,cellular,343,5,-1,0,unknown,0,235
3477,45,management,divorced,tertiary,no,0,no,no,unknown,5,1,-1,0,unknown,0,153
3478,37,admin.,divorced,tertiary,no,4303,yes,no,unknown,168,1,-1,0,unknown,0,144
3479,25,services,single,secondary,no,3217,yes,no,unknown,24,1,-1,0,unknown,0,149
3480,42,blue-collar,married,primary,no,-97,yes,no,cellular,216,4,271,5,failure,0,34
3481,46,services,married,secondary,no,271,yes,no,unknown,134,4,-1,0,unknown,0,137
3482,51,admin.,divorced,secondary,no,467,yes,no,unknown,83,1,-1,0,unknown,0,140
3483,59,retired,divorced,secondary,no,5845,no,no,cellular,1060,2,-1,0,unknown,1,135
3484,45,self-employed,married,tertiary,no,334,no,no,unknown,87,2,-1,0,unknown,0,157
3485,59,blue-collar,married,unknown,no,139,no,no,unknown,153,1,-1,0,unknown,0,157
3486,51,technician,married,tertiary,no,1315,no,no,telephone,303,2,-1,0,unknown,0,157
3487,36,management,single,tertiary,no,243,yes,no,cellular,160,2,360,3,failure,0,128
3488,30,technician,single,secondary,no,4787,yes,no,unknown,99,2,-1,0,unknown,0,156
3489,28,services,single,secondary,no,168,no,no,cellular,347,3,140,2,success,1,153
3490,45,unemployed,divorced,primary,yes,-249,yes,yes,unknown,92,1,-1,0,unknown,0,183
3491,45,technician,married,secondary,no,2571,no,no,unknown,146,2,-1,0,unknown,0,170
3492,51,admin.,single,tertiary,no,16,yes,no,cellular,158,1,-1,0,unknown,0,30
3493,83,retired,divorced,primary,no,1097,no,no,telephone,181,1,-1,0,unknown,1,65
3494,31,blue-collar,divorced,secondary,no,-452,yes,no,unknown,182,5,-1,0,unknown,0,147
3495,53,admin.,married,secondary,no,105,no,yes,cellular,74,2,-1,0,unknown,0,234
3496,40,blue-collar,married,secondary,no,4795,yes,no,cellular,57,1,-1,0,unknown,0,108
3497,37,housemaid,married,primary,no,189,no,no,cellular,148,4,-1,0,unknown,0,221
3498,58,retired,married,primary,no,1987,no,no,telephone,185,4,-1,0,unknown,0,196
3499,44,technician,married,tertiary,no,1707,no,no,cellular,406,3,-1,0,unknown,0,221
3500,33,blue-collar,single,primary,no,599,yes,no,unknown,29,1,-1,0,unknown,0,142
3501,45,blue-collar,married,secondary,no,784,yes,yes,unknown,34,1,-1,0,unknown,0,155
3502,26,student,single,secondary,no,279,no,no,cellular,239,3,-1,0,unknown,0,128
3503,43,technician,married,secondary,no,275,no,no,cellular,69,6,-1,0,unknown,0,238
3504,30,management,married,tertiary,no,944,no,no,cellular,251,2,-1,0,unknown,1,303
3505,31,technician,single,secondary,no,1014,yes,no,cellular,158,4,-1,0,unknown,0,205
3506,30,blue-collar,married,secondary,no,-99,yes,no,cellular,144,5,-1,0,unknown,0,136
3507,37,admin.,married,secondary,no,7,yes,no,cellular,224,7,105,1,other,0,148
3508,38,technician,married,secondary,no,4030,yes,no,cellular,75,2,177,5,failure,0,324
3509,59,blue-collar,married,primary,no,748,no,no,unknown,184,1,-1,0,unknown,0,150
3510,35,technician,married,secondary,no,327,yes,no,cellular,537,3,-1,0,unknown,0,104
3511,55,services,divorced,tertiary,no,1983,yes,no,telephone,123,1,-1,0,unknown,0,324
3512,28,services,married,secondary,no,0,yes,no,cellular,335,2,281,8,failure,0,126
3513,27,admin.,single,secondary,no,619,yes,no,cellular,16,5,322,4,other,0,111
3514,41,blue-collar,married,primary,no,389,yes,no,unknown,127,2,-1,0,unknown,0,168
3515,37,blue-collar,married,secondary,no,342,yes,no,cellular,340,2,175,1,failure,0,133
3516,37,entrepreneur,married,tertiary,no,2685,no,no,unknown,187,2,-1,0,unknown,0,172
3517,34,technician,single,secondary,no,60,no,no,cellular,274,2,-1,0,unknown,0,220
3518,31,management,married,tertiary,no,271,no,no,cellular,89,1,-1,0,unknown,0,323
3519,35,admin.,married,secondary,no,725,yes,no,cellular,219,7,133,1,failure,0,325
3520,41,technician,single,secondary,no,1680,yes,no,unknown,76,2,-1,0,unknown,0,154
3521,38,unemployed,married,secondary,no,-673,yes,no,unknown,364,1,-1,0,unknown,0,147
3522,73,retired,married,primary,no,279,no,no,cellular,399,3,-1,0,unknown,1,28
3523,51,blue-collar,married,secondary,no,1840,yes,no,cellular,312,3,-1,0,unknown,0,231
3524,37,management,married,tertiary,no,489,yes,no,cellular,205,5,-1,0,unknown,0,220
3525,56,management,divorced,tertiary,no,-59,no,yes,cellular,127,6,-1,0,unknown,0,210
3526,43,blue-collar,divorced,primary,no,-97,yes,yes,cellular,747,4,-1,0,unknown,0,213
3527,25,management,single,tertiary,no,808,no,no,cellular,267,2,114,2,failure,1,262
3528,35,blue-collar,married,secondary,no,5304,yes,no,cellular,340,1,183,2,failure,0,325
3529,47,management,married,unknown,no,150,no,no,unknown,52,1,-1,0,unknown,0,161
3530,36,blue-collar,married,secondary,no,141,yes,no,unknown,106,3,-1,0,unknown,0,144
3531,75,retired,divorced,primary,no,852,no,no,cellular,341,1,-1,0,unknown,0,75
3532,34,management,married,tertiary,no,-73,yes,no,cellular,90,1,-1,0,unknown,0,193
3533,48,management,married,primary,no,1910,yes,no,unknown,413,2,-1,0,unknown,0,150
3534,44,blue-collar,married,secondary,no,16178,yes,no,cellular,297,1,-1,0,unknown,0,326
3535,44,blue-collar,married,primary,no,887,yes,no,cellular,165,2,363,1,failure,0,133
3536,48,housemaid,married,primary,no,7195,no,no,cellular,609,2,-1,0,unknown,1,326
3537,37,blue-collar,married,secondary,no,196,yes,no,unknown,66,3,-1,0,unknown,0,157
3538,36,technician,divorced,secondary,no,5957,yes,no,cellular,138,2,-1,0,unknown,0,323
3539,25,management,single,tertiary,no,553,yes,no,cellular,113,4,479,1,failure,0,261
3540,50,entrepreneur,married,secondary,no,1011,yes,no,telephone,340,2,-1,0,unknown,0,212
3541,28,blue-collar,married,secondary,no,4287,no,no,cellular,171,1,-1,0,unknown,0,121
3542,43,admin.,married,unknown,no,3485,no,no,unknown,113,1,-1,0,unknown,0,170
3543,28,management,single,tertiary,no,80,no,no,cellular,676,2,146,2,failure,1,294
3544,39,technician,married,secondary,no,1048,no,yes,cellular,405,1,-1,0,unknown,0,203
3545,39,blue-collar,married,primary,no,1564,no,no,unknown,57,1,-1,0,unknown,0,169
3546,30,blue-collar,married,primary,no,-336,no,no,cellular,128,6,-1,0,unknown,0,192
3547,70,retired,married,primary,no,3782,no,no,cellular,618,1,-1,0,unknown,0,76
3548,40,technician,married,secondary,no,257,yes,no,unknown,731,4,-1,0,unknown,0,137
3549,37,blue-collar,married,unknown,no,897,yes,no,cellular,119,2,280,2,failure,0,104
